AN_REFERENCIA;NM_MUNICIPIO_IES_CAPES;SG_UF_IES_CAPES;NM_REGIAO_IES_CAPES;NM_IES_CAPES;CD_IES_CAPES;SG_IES_CAPES;NM_NATUREZA_JURIDICA;SG_PROGRAMA_FOMENTO;CD_PROGRAMA;NM_PROGRAMA;NM_GRANDE_AREA;NM_AREA_AVALIACAO;NM_AREA_CONHECIMENTO;NM_NIVEL_PADRAO;QT_BOLSAS_CONCEDIDAS;TP_PROGRAMA
2022;CURITIBA;PR;SUL;CENTRO UNIVERSITÁRIO CURITIBA;40029018;UNICURITIBA;PARTICULAR;PROSUP;40029018001P4;DIREITO;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;DIREITO;MESTRADO;8;INSTITUCIONAL
2022;MARINGÁ;PR;SUL;UNIVERSIDADE CESUMAR;40030016;UNICESUMAR;PARTICULAR;PROSUP;40030016001P9;CIÊNCIAS JURÍDICAS;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;DIREITO;MESTRADO;17;INSTITUCIONAL
2022;MARINGÁ;PR;SUL;UNIVERSIDADE CESUMAR;40030016;UNICESUMAR;PARTICULAR;PROSUP;40030016002P5;PROMOÇÃO DA SAÚDE;MULTIDISCIPLINAR;INTERDISCIPLINAR;SAÚDE E BIOLÓGICAS;MESTRADO;16;INSTITUCIONAL
2022;MARINGÁ;PR;SUL;UNIVERSIDADE CESUMAR;40030016;UNICESUMAR;PARTICULAR;PROSUP;40030016003P1;Gestão do Conhecimento nas Organizações;MULTIDISCIPLINAR;INTERDISCIPLINAR;ENGENHARIA/TECNOLOGIA/GESTÃO;MESTRADO;8;INSTITUCIONAL
2022;MARINGÁ;PR;SUL;UNIVERSIDADE CESUMAR;40030016;UNICESUMAR;PARTICULAR;PROSUP;40030016004P8;Tecnologias Limpas;MULTIDISCIPLINAR;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;MESTRADO;6;INSTITUCIONAL
2022;CURITIBA;PR;SUL;CENTRO UNIVERSITÁRIO CAMPOS DE ANDRADE;40035018;UNIANDRADE;PARTICULAR;PROSUP;40035018001P0;TEORIA LITERÁRIA;LINGÜÍSTICA, LETRAS E ARTES;LINGUíSTICA E LITERATURA;TEORIA LITERARIA;MESTRADO;6;INSTITUCIONAL
2022;CURITIBA;PR;SUL;CENTRO UNIVERSITÁRIO AUTÔNOMO DO BRASIL;40036014;UNIBRASIL;PARTICULAR;PROSUP;40036014001P7;DIREITO;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;DIREITO;MESTRADO;14;INSTITUCIONAL
2022;CURITIBA;PR;SUL;FACULDADES PEQUENO PRÍNCIPE;40037010;FPP;PARTICULAR;PROSUP;40037010001P3;BIOTECNOLOGIA APLICADA A SAÚDE DA CRIANÇA E DO ADOLESCENTE;CIÊNCIAS DA SAÚDE;MEDICINA II;SAÚDE MATERNO-INFANTIL;MESTRADO;11;INSTITUCIONAL
2022;CURITIBA;PR;SUL;FACULDADES PEQUENO PRÍNCIPE;40037010;FPP;PARTICULAR;PROSUP;40037010002P0;Ensino nas Ciências da Saúde;MULTIDISCIPLINAR;ENSINO;ENSINO;MESTRADO;10;INSTITUCIONAL
2022;CURITIBA;PR;SUL;CENTRO UNIVERSITÁRIO INTERNACIONAL;40051013;UNINTER;PARTICULAR;PROSUP;40051013002P5;DIREITO;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;DIREITO;MESTRADO;4;INSTITUCIONAL
2022;CASCAVEL;PR;SUL;CENTRO UNIVERSITÁRIO UNIVEL;40066010;UNIVEL;PARTICULAR;PROSUP;40066010001P2;DIREITO, INOVAÇÃO E REGULAÇÕES;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;DIREITOS ESPECIAIS;MESTRADO;4;INSTITUCIONAL
2022;MAFRA;SC;SUL;UNIVERSIDADE DO CONTESTADO;41009010;UNC;MUNICIPAL;PROSUP;41009010001P3;DESENVOLVIMENTO REGIONAL;CIÊNCIAS SOCIAIS APLICADAS;PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA;PLANEJAMENTO URBANO E REGIONAL;MESTRADO;6;INSTITUCIONAL
2022;LAGES;SC;SUL;UNIVERSIDADE DO PLANALTO CATARINENSE;41019016;UNIPLAC/SC;PARTICULAR;PROSUP;41019016002P1;AMBIENTE E SAÚDE;MULTIDISCIPLINAR;INTERDISCIPLINAR;SAÚDE E BIOLÓGICAS;MESTRADO;4;INSTITUCIONAL
2022;LAGES;SC;SUL;UNIVERSIDADE DO PLANALTO CATARINENSE;41019016;UNIPLAC/SC;PARTICULAR;PROSUP;41019016003P8;SISTEMAS PRODUTIVOS;MULTIDISCIPLINAR;INTERDISCIPLINAR;ENGENHARIA/TECNOLOGIA/GESTÃO;MESTRADO;4;INSTITUCIONAL
2022;PORTO ALEGRE;RS;SUL;FUNDAÇÃO UNIVERSITÁRIA DE CARDIOLOGIA;42018013;FUC;PARTICULAR;PROSUP;42018013002P8;CIÊNCIAS DA SAÚDE (CARDIOLOGIA);CIÊNCIAS DA SAÚDE;MEDICINA I;MEDICINA;MESTRADO;17;INSTITUCIONAL
2022;CANOAS;RS;SUL;UNIVERSIDADE LUTERANA DO BRASIL;42019010;ULBRA;PARTICULAR;PROSUP;42019010001P1;ODONTOLOGIA;CIÊNCIAS DA SAÚDE;ODONTOLOGIA;ODONTOLOGIA;MESTRADO;23;INSTITUCIONAL
2022;CANOAS;RS;SUL;UNIVERSIDADE LUTERANA DO BRASIL;42019010;ULBRA;PARTICULAR;PROSUP;42019010005P7;ENSINO DE CIÊNCIAS E MATEMÁTICA;MULTIDISCIPLINAR;ENSINO;ENSINO DE CIÊNCIAS E MATEMÁTICA;MESTRADO;22;INSTITUCIONAL
2022;CANOAS;RS;SUL;UNIVERSIDADE LUTERANA DO BRASIL;42019010;ULBRA;PARTICULAR;PROSUP;42019010009P2;EDUCAÇÃO;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;MESTRADO;18;INSTITUCIONAL
2022;CANOAS;RS;SUL;UNIVERSIDADE LUTERANA DO BRASIL;42019010;ULBRA;PARTICULAR;PROSUP;42019010013P0;Biologia Celular e Molecular Aplicada à Saúde;CIÊNCIAS BIOLÓGICAS;CIÊNCIAS BIOLÓGICAS I;BIOLOGIA GERAL;MESTRADO;20;INSTITUCIONAL
2022;CANOAS;RS;SUL;UNIVERSIDADE LUTERANA DO BRASIL;42019010;ULBRA;PARTICULAR;PROSUP;42019010015P2;PROMOÇÃO DA SAÚDE, DESENVOLVIMENTO HUMANO E SOCIEDADE;MULTIDISCIPLINAR;INTERDISCIPLINAR;SAÚDE E BIOLÓGICAS;MESTRADO;10;INSTITUCIONAL
2022;PORTO ALEGRE;RS;SUL;CENTRO UNIVERSITÁRIO RITTER DOS REIS;42043018;UNIRITTER;PARTICULAR;PROSUP;42043018003P8;DIREITO;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;DIREITOS ESPECIAIS;MESTRADO;8;INSTITUCIONAL
2022;PASSO FUNDO;RS;SUL;FACULDADE MERIDIONAL;42051010;IMED;PARTICULAR;PROSUP;42051010001P4;DIREITO;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;DIREITO;MESTRADO;7;INSTITUCIONAL
2022;PASSO FUNDO;RS;SUL;FACULDADE MERIDIONAL;42051010;IMED;PARTICULAR;PROSUP;42051010002P0;ADMINISTRAÇÃO;CIÊNCIAS SOCIAIS APLICADAS;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;ADMINISTRAÇÃO;MESTRADO;15;INSTITUCIONAL
2022;PASSO FUNDO;RS;SUL;FACULDADE MERIDIONAL;42051010;IMED;PARTICULAR;PROSUP;42051010003P7;ARQUITETURA E URBANISMO;CIÊNCIAS SOCIAIS APLICADAS;ARQUITETURA, URBANISMO E DESIGN;ARQUITETURA E URBANISMO;MESTRADO;8;INSTITUCIONAL
2022;PASSO FUNDO;RS;SUL;FACULDADE MERIDIONAL;42051010;IMED;PARTICULAR;PROSUP;42051010004P3;ENGENHARIA CIVIL;ENGENHARIAS;ENGENHARIAS I;ENGENHARIA CIVIL;MESTRADO;8;INSTITUCIONAL
2022;PASSO FUNDO;RS;SUL;FACULDADE MERIDIONAL;42051010;IMED;PARTICULAR;PROSUP;42051010005P0;ODONTOLOGIA;CIÊNCIAS DA SAÚDE;ODONTOLOGIA;ODONTOLOGIA;MESTRADO;8;INSTITUCIONAL
2022;PASSO FUNDO;RS;SUL;FACULDADE MERIDIONAL;42051010;IMED;PARTICULAR;PROSUP;42051010006P6;PSICOLOGIA;CIÊNCIAS HUMANAS;PSICOLOGIA;PSICOLOGIA;MESTRADO;8;INSTITUCIONAL
2022;CAÇADOR;SC;SUL;UNIVERSIDADE ALTO VALE DO RIO DO PEIXE;42070007;UNIARP;MUNICIPAL;PROSUP;42070007001P6;DESENVOLVIMENTO E SOCIEDADE;MULTIDISCIPLINAR;INTERDISCIPLINAR;MEIO AMBIENTE E AGRÁRIAS;MESTRADO;4;INSTITUCIONAL
2022;PORTO ALEGRE;RS;SUL;FACULDADE DE DIREITO DA FUNDAÇÃO ESCOLA SUPERIOR DO MINISTÉRIO PÚBLICO;43002005;FMP;PARTICULAR;PROSUP;43002005001P9;DIREITO;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;DIREITOS ESPECIAIS;MESTRADO;4;INSTITUCIONAL
2022;CUIABÁ;MT;CENTRO-OESTE;UNIVERSIDADE DE CUIABÁ;50008013;UNIC;PARTICULAR;PROSUP;50008013001P2;CIÊNCIAS ODONTOLÓGICAS INTEGRADAS;CIÊNCIAS DA SAÚDE;ODONTOLOGIA;ODONTOLOGIA;MESTRADO;6;INSTITUCIONAL
2022;CUIABÁ;MT;CENTRO-OESTE;UNIVERSIDADE DE CUIABÁ;50008013;UNIC;PARTICULAR;PROSUP;50008013003P5;CIÊNCIAS AMBIENTAIS;MULTIDISCIPLINAR;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;MESTRADO;5;INSTITUCIONAL
2022;CUIABÁ;MT;CENTRO-OESTE;UNIVERSIDADE DE CUIABÁ;50008013;UNIC;PARTICULAR;PROSUP;50008013006P4;AMBIENTE E SAÚDE;MULTIDISCIPLINAR;INTERDISCIPLINAR;SAÚDE E BIOLÓGICAS;MESTRADO;9;INSTITUCIONAL
2022;CAMPO GRANDE;MS;CENTRO-OESTE;UNIVERSIDADE ANHANGUERA;51003015;UNIDERP;PARTICULAR;PROSUP;51003015001P3;MEIO AMBIENTE E DESENVOLVIMENTO REGIONAL;MULTIDISCIPLINAR;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;MESTRADO;11;INSTITUCIONAL
2022;CAMPO GRANDE;MS;CENTRO-OESTE;UNIVERSIDADE ANHANGUERA;51003015;UNIDERP;PARTICULAR;PROSUP;51003015003P6;ENSINO DE CIÊNCIAS E MATEMÁTICA;MULTIDISCIPLINAR;ENSINO;ENSINO DE CIÊNCIAS E MATEMÁTICA;MESTRADO;7;INSTITUCIONAL
2022;CAMPO GRANDE;MS;CENTRO-OESTE;UNIVERSIDADE ANHANGUERA;51003015;UNIDERP;PARTICULAR;PROSUP;51003015004P2;ODONTOLOGIA;CIÊNCIAS DA SAÚDE;ODONTOLOGIA;ODONTOLOGIA;MESTRADO;18;INSTITUCIONAL
2022;RIO VERDE;GO;CENTRO-OESTE;UNIVERSIDADE DE RIO VERDE;52004015;UNIRV;MUNICIPAL;PROSUP;52004015001P2;PRODUÇÃO VEGETAL;CIÊNCIAS AGRÁRIAS;CIÊNCIAS AGRÁRIAS I;AGRONOMIA;MESTRADO;15;INSTITUCIONAL
2022;ANÁPOLIS;GO;CENTRO-OESTE;UNIVERSIDADE EVANGÉLICA DE GOIÁS;52006018;UNIEVANGELICA;PARTICULAR;PROSUP;52006018001P5;SOCIEDADE, TECNOLOGIA E MEIO AMBIENTE;MULTIDISCIPLINAR;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;MESTRADO;12;INSTITUCIONAL
2022;ANÁPOLIS;GO;CENTRO-OESTE;UNIVERSIDADE EVANGÉLICA DE GOIÁS;52006018;UNIEVANGELICA;PARTICULAR;PROSUP;52006018002P1;ODONTOLOGIA;CIÊNCIAS DA SAÚDE;ODONTOLOGIA;ODONTOLOGIA;MESTRADO;5;INSTITUCIONAL
2022;ANÁPOLIS;GO;CENTRO-OESTE;UNIVERSIDADE EVANGÉLICA DE GOIÁS;52006018;UNIEVANGELICA;PARTICULAR;PROSUP;52006018004P4;MOVIMENTO HUMANO E REABILITAÇÃO;CIÊNCIAS DA SAÚDE;EDUCAÇÃO FÍSICA;FISIOTERAPIA E TERAPIA OCUPACIONAL;MESTRADO;5;INSTITUCIONAL
2022;GOIÂNIA;GO;CENTRO-OESTE;CENTRO UNIVERSITÁRIO ALVES FARIA;52016013;UNIALFA;PARTICULAR;PROSUP;52016013003P0;DIREITO;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;DIREITO;MESTRADO;4;INSTITUCIONAL
2022;INHUMAS;GO;CENTRO-OESTE;FACULDADE DE INHUMAS;52045005;FACMAIS;PARTICULAR;PROSUP;52045005001P0;EDUCAÇÃO;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;MESTRADO;4;INSTITUCIONAL
2022;BRASÍLIA;DF;CENTRO-OESTE;CENTRO UNIVERSITÁRIO DE BRASÍLIA;53005015;UniCEUB;PARTICULAR;PROSUP;53005015001P1;DIREITO;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;DIREITO;MESTRADO;23;INSTITUCIONAL
2022;BRASÍLIA;DF;CENTRO-OESTE;CENTRO UNIVERSITÁRIO DE BRASÍLIA;53005015;UniCEUB;PARTICULAR;PROSUP;53005015002P8;PSICOLOGIA;CIÊNCIAS HUMANAS;PSICOLOGIA;PSICOLOGIA;MESTRADO;9;INSTITUCIONAL
2022;BRASÍLIA;DF;CENTRO-OESTE;CENTRO UNIVERSITÁRIO DE BRASÍLIA;53005015;UniCEUB;PARTICULAR;PROSUP;53005015003P4;ARQUITETURA E URBANISMO;CIÊNCIAS SOCIAIS APLICADAS;ARQUITETURA, URBANISMO E DESIGN;ARQUITETURA E URBANISMO;MESTRADO;6;INSTITUCIONAL
2022;BRASÍLIA;DF;CENTRO-OESTE;INSTITUTO BRASILEIRO DE ENSINO, DESENVOLVIMENTO E PESQUISA;53019016;IDP;PARTICULAR;PROSUP;53019016001P9;DIREITO CONSTITUCIONAL;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;DIREITO CONSTITUCIONAL;MESTRADO;6;INSTITUCIONAL
2022;BRASÍLIA;DF;CENTRO-OESTE;CENTRO UNIVERSITÁRIO DO DISTRITO FEDERAL;53032012;UDF;PARTICULAR;PROSUP;53032012001P8;DIREITO;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;DIREITO;MESTRADO;4;INSTITUCIONAL
2022;BRASÍLIA;DF;CENTRO-OESTE;FUNDACAO GETULIO VARGAS ( BRASÍLIA );53062000;FGV/BSB;PARTICULAR;PROSUP;53062000001P8;POLÍTICAS PÚBLICAS E GOVERNO;CIÊNCIAS HUMANAS;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS;POLÍTICAS PÚBLICAS;MESTRADO;3;INSTITUCIONAL
2022;BELÉM;PA;NORTE;UNIVERSIDADE DA AMAZÔNIA;15004015;UNAMA;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;5;INSTITUCIONAL
2022;SÃO LUÍS;MA;NORDESTE;UNIVERSIDADE CEUMA;20009011;UNICEUMA;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;4;INSTITUCIONAL
2022;FORTALEZA;CE;NORDESTE;UNIVERSIDADE DE FORTALEZA;22002014;UNIFOR;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;5;INSTITUCIONAL
2022;FORTALEZA;CE;NORDESTE;CENTRO UNIVERSITÁRIO CHRISTUS;23009004;UNICHRISTUS;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;2;INSTITUCIONAL
2022;ARACAJU;SE;NORDESTE;UNIVERSIDADE TIRADENTES;27002012;UNIT-SE;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;7;INSTITUCIONAL
2022;SALVADOR;BA;NORDESTE;UNIVERSIDADE SALVADOR;28013018;UNIFACS;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;3;INSTITUCIONAL
2022;VILA VELHA;ES;SUDESTE;UNIVERSIDADE VILA VELHA;30011019;UVV;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;4;INSTITUCIONAL
2022;RIO DE JANEIRO;RJ;SUDESTE;FUNDAÇÃO GETÚLIO VARGAS ( RJ );31011012;FGV/RJ;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;6;INSTITUCIONAL
2022;RIO DE JANEIRO;RJ;SUDESTE;UNIVERSIDADE ESTÁCIO DE SÁ;31018017;UNESA;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;5;INSTITUCIONAL
2022;NITERÓI;RJ;SUDESTE;UNIVERSIDADE SALGADO DE OLIVEIRA;31025013;UNIVERSO;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;4;INSTITUCIONAL
2022;RIO DE JANEIRO;RJ;SUDESTE;UNIVERSIDADE VEIGA DE ALMEIDA;31030017;UVA;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;4;INSTITUCIONAL
2022;RIO DE JANEIRO;RJ;SUDESTE;UNIVERSIDADE CÂNDIDO MENDES;31032010;UCAM;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;3;INSTITUCIONAL
2022;DUQUE DE CAXIAS;RJ;SUDESTE;UNIVERSIDADE DO GRANDE RIO - PROF JOSE DE SOUZA HERDY;31035019;UNIGRANRIO;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;6;INSTITUCIONAL
2022;ALFENAS;MG;SUDESTE;UNIVERSIDADE JOSÉ DO ROSÁRIO VELLANO;32016018;UNIFENAS;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;3;INSTITUCIONAL
2022;UBERABA;MG;SUDESTE;UNIVERSIDADE DE UBERABA;32036019;UNIUBE;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;5;INSTITUCIONAL
2022;BELO HORIZONTE;MG;SUDESTE;UNIVERSIDADE FUMEC;32053010;FUMEC;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;3;INSTITUCIONAL
2022;MOGI DAS CRUZES;SP;SUDESTE;UNIVERSIDADE DE MOGI DAS CRUZES;33008019;UMC;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;5;INSTITUCIONAL
2022;SÃO PAULO;SP;SUDESTE;FACULDADE DE CIÊNCIAS MÉDICAS DA SANTA CASA DE SÃO PAULO;33019010;FCMSCSP-TI;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;5;INSTITUCIONAL
2022;RIBEIRÃO PRETO;SP;SUDESTE;UNIVERSIDADE DE RIBEIRÃO PRETO;33032017;UNAERP;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;5;INSTITUCIONAL
2022;MARÍLIA;SP;SUDESTE;UNIVERSIDADE DE MARÍLIA;33034010;UNIMAR;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;4;INSTITUCIONAL
2022;SÃO PAULO;SP;SUDESTE;UNIVERSIDADE CIDADE DE SÃO PAULO;33052018;UNICID;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;5;INSTITUCIONAL
2022;PRESIDENTE PRUDENTE;SP;SUDESTE;UNIVERSIDADE DO OESTE PAULISTA;33054010;UNOESTE;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;6;INSTITUCIONAL
2022;SÃO PAULO;SP;SUDESTE;UNIVERSIDADE IBIRAPUERA;33057010;UNIB;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;3;INSTITUCIONAL
2022;SÃO PAULO;SP;SUDESTE;UNIVERSIDADE PAULISTA;33063010;UNIP;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;7;INSTITUCIONAL
2022;SÃO PAULO;SP;SUDESTE;UNIVERSIDADE SÃO JUDAS TADEU;33072019;USJT;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;5;INSTITUCIONAL
2022;SÃO PAULO;SP;SUDESTE;UNIVERSIDADE DE SANTO AMARO;33076014;UNISA;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;4;INSTITUCIONAL
2022;SÃO PAULO;SP;SUDESTE;UNIVERSIDADE CRUZEIRO DO SUL;33078017;UNICSUL;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;4;INSTITUCIONAL
2022;ARARAQUARA;SP;SUDESTE;UNIVERSIDADE DE ARARAQUARA;33082014;UNIARA;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;4;INSTITUCIONAL
2022;SANTOS;SP;SUDESTE;UNIVERSIDADE SANTA CECÍLIA;33087016;UNISANTA;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;3;INSTITUCIONAL
2022;SÃO PAULO;SP;SUDESTE;UNIVERSIDADE NOVE DE JULHO;33092010;UNINOVE;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;8;INSTITUCIONAL
2022;FRANCA;SP;SUDESTE;UNIVERSIDADE DE FRANCA;33093016;UNIFRAN;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;7;INSTITUCIONAL
2022;SÃO PAULO;SP;SUDESTE;UNIVERSIDADE ANHEMBI MORUMBI;33106010;UAM;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;6;INSTITUCIONAL
2022;SÃO PAULO;SP;SUDESTE;UNIVERSIDADE ANHANGUERA DE SÃO PAULO;33107017;UNIAN-SP;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;4;INSTITUCIONAL
2022;GUARULHOS;SP;SUDESTE;UNIVERSIDADE UNIVERSUS VERITAS GUARULHOS;33117012;UNIVERITAS UNG;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;3;INSTITUCIONAL
2022;CAMPINAS;SP;SUDESTE;CENTRO DE PESQUISAS ODONTOLOGICAS SAO LEOPOLDO MANDIC;33119015;SLMANDIC;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;2;INSTITUCIONAL
2022;AMERICANA;SP;SUDESTE;CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO;33131015;UNISAL;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;2;INSTITUCIONAL
2022;SÃO PAULO;SP;SUDESTE;ESCOLA SUPERIOR DE PROPAGANDA E MARKETING;33139016;ESPM;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;4;INSTITUCIONAL
2022;CURITIBA;PR;SUL;UNIVERSIDADE TUIUTI DO PARANÁ;40020010;UTP;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;5;INSTITUCIONAL
2022;CURITIBA;PR;SUL;UNIVERSIDADE POSITIVO;40022013;UP;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;3;INSTITUCIONAL
2022;LONDRINA;PR;SUL;UNIVERSIDADE PITÁGORAS UNOPAR;40024016;UNOPAR;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;5;INSTITUCIONAL
2022;UMUARAMA;PR;SUL;UNIVERSIDADE PARANAENSE;40028011;UNIPAR;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;5;INSTITUCIONAL
2022;MARINGÁ;PR;SUL;UNIVERSIDADE CESUMAR;40030016;UNICESUMAR;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;5;INSTITUCIONAL
2022;CURITIBA;PR;SUL;FACULDADES PEQUENO PRÍNCIPE;40037010;FPP;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;4;INSTITUCIONAL
2022;LAGES;SC;SUL;UNIVERSIDADE DO PLANALTO CATARINENSE;41019016;UNIPLAC/SC;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;2;INSTITUCIONAL
2022;CANOAS;RS;SUL;UNIVERSIDADE LUTERANA DO BRASIL;42019010;ULBRA;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;7;INSTITUCIONAL
2022;PASSO FUNDO;RS;SUL;FACULDADE MERIDIONAL;42051010;IMED;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;6;INSTITUCIONAL
2022;CUIABÁ;MT;CENTRO-OESTE;UNIVERSIDADE DE CUIABÁ;50008013;UNIC;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;5;INSTITUCIONAL
2022;CAMPO GRANDE;MS;CENTRO-OESTE;UNIVERSIDADE ANHANGUERA;51003015;UNIDERP;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;5;INSTITUCIONAL
2022;ANÁPOLIS;GO;CENTRO-OESTE;UNIVERSIDADE EVANGÉLICA DE GOIÁS;52006018;UNIEVANGELICA;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;4;INSTITUCIONAL
2022;BRASÍLIA;DF;CENTRO-OESTE;CENTRO UNIVERSITÁRIO DE BRASÍLIA;53005015;UniCEUB;PARTICULAR;PROSUP;PRÓ-REITORIA;NI;NI;NI;NI;MESTRADO;5;INSTITUCIONAL
2022;PORTO VELHO;RO;NORTE;UNIVERSIDADE FEDERAL DE RONDÔNIA;10001018;UNIR;FEDERAL;PVNS;10001018006P7;ADMINISTRAÇÃO;CIÊNCIAS SOCIAIS APLICADAS;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;ADMINISTRAÇÃO;OUTROS;1;ESTRATÉGICO
2022;PORTO VELHO;RO;NORTE;UNIVERSIDADE FEDERAL DE RONDÔNIA;10001018;UNIR;FEDERAL;PVNS;10001018009P6;PSICOLOGIA;CIÊNCIAS HUMANAS;PSICOLOGIA;PSICOLOGIA;OUTROS;1;ESTRATÉGICO
2022;PORTO VELHO;RO;NORTE;UNIVERSIDADE FEDERAL DE RONDÔNIA;10001018;UNIR;FEDERAL;PVNS;10001018017P9;CIÊNCIAS AMBIENTAIS;MULTIDISCIPLINAR;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;OUTROS;1;ESTRATÉGICO
